name,url,standard,address,id,result(total),result(error),result(warning),result(notice)
The Churchill Clinic,http://www.churchillclinic.com,WCAG2AAA,ME5 0DL,5d290c12edf8287f0f23cd8d,188,27,71,90
Woodlands Family Practice,http://www.woodlandsfamilypractice.nhs.uk/home,WCAG2AAA,ME7 2BU,5d290c12edf8287f0f23cd8e,211,27,46,138
Napier Road Surgery,http://www.janasurgery.co.uk,WCAG2AAA,ME7 4HH,5d290c12edf8287f0f23cd8f,308,33,78,197
The Kings Family Practice,http://www.thekingsfamilypractice.co.uk/,WCAG2AAA,ME4 5JY,5d290c12edf8287f0f23cd90,216,8,105,103
REACH HEALTHCARE,http://www.reachhealthcare.nhs.uk/,WCAG2AAA,ME7 4PN,5d290c12edf8287f0f23cd91,189,50,31,108
Dulwich Health Medical Centre,http://www.medwayhealthcarecentre.nhs.uk/index.aspx,WCAG2AAA,ME7 4PN,5d290c12edf8287f0f23cd92,142,38,15,89
Bryant Street Medical Practice,http://www.bryantstreetmedicalcentre.nhs.uk/,WCAG2AAA,ME4 5QS,5d290c12edf8287f0f23cd93,182,11,65,106
Parkwood Health Centre,http://www.mhparkwood.co.uk,WCAG2AAA,ME8 9PR,5d290c12edf8287f0f23cd94,189,36,41,112
Thames Ave Surgery,http://www.thames-avenue-surgery.co.uk,WCAG2AAA,ME8 9BW,5d290c12edf8287f0f23cd95,363,13,201,149
King George Road Surgery,http://www.kinggeorgeroadsurgery.nhs.uk,WCAG2AAA,ME5 0TT,5d290c12edf8287f0f23cd96,453,47,207,199
City Way Surgery,https://www.citywaymedicalpractice.co.uk,WCAG2AAA,ME1 2AY,5d290c12edf8287f0f23cd97,299,23,69,207
Orchard Family Practice,http://www.orchardfamilypracticerainham.nhs.uk/,WCAG2AAA,ME8 8AA,5d290c12edf8287f0f23cd98,223,9,114,100
Malling Health Blue Suite,http://www.mhrainham.co.uk,WCAG2AAA,ME8 8AA,5d290c12edf8287f0f23cd99,189,36,41,112
The Church View Practice,http://www.churchviewpractice.nhs.uk/,WCAG2AAA,ME8 8AA,5d290c12edf8287f0f23cd9a,209,15,64,130
Castle Medical Practice,http://www.castlemedicalpractice.org.uk/,WCAG2AAA,ME1 2EL,5d290c12edf8287f0f23cd9b,96,27,28,41
Thorndike Surgery,https://www.thorndike.nhs.uk,WCAG2AAA,ME1 2TH,5d290c12edf8287f0f23cd9c,147,16,52,79
St.Mary's Island Surgery,http://www.stmarysislandsurgery.co.uk,WCAG2AAA,ME4 3EP,5d290c12edf8287f0f23cd9d,150,39,21,90
Apex Medical Centre,http://apexmedicalpractice.co.uk/,WCAG2AAA,ME2 4UW,5d290c12edf8287f0f23cd9e,182,51,23,108
Court View Surgery,http://www.courtviewsurgery.nhs.uk,WCAG2AAA,ME2 2HA,5d290c12edf8287f0f23cd9f,191,52,26,113
Phoenix Medical Practice,"http://www.phoenixsurgery-burham.nhs.uk/welcome,58441.htm",WCAG2AAA,ME1 3SX,5d290c12edf8287f0f23cda0
DMC St.Werburgh Med.Practice,http://www.stwerburgh.co.uk,WCAG2AAA,ME3 9HU,5d290c12edf8287f0f23cda1,152,41,21,90
Marlowe Park Medical Ctr.,http://www.marloweparkmedicalcentre.nhs.uk/,WCAG2AAA,ME2 2PW,5d290c12edf8287f0f23cda2,315,32,82,201
Dr Pile N R & Partner,http://www.phoenixsurgery-burham.nhs.uk,WCAG2AAA,ME20 7HX,5d290c12edf8287f0f23cda3
RIVERSIDE MEDICAL PRACTICE,http://www.riversidemedicalpractice.com,WCAG2AAA,ME2 1LT,5d290c12edf8287f0f23cda4
Dr Colin-Jones & Partners,http://www.snodlandsurgery.org.uk,WCAG2AAA,ME6 5SN,5d290c12edf8287f0f23cda5,200,60,28,112
Aylesford Medical Centre,http://www.aylesfordmedicalcentre.nhs.uk,WCAG2AAA,ME20 7SE,5d290c12edf8287f0f23cda6,129,37,30,62
Grove Green Medical Centre,http://www.themedicalcentregroup.co.uk,WCAG2AAA,ME14 5TQ,5d290c12edf8287f0f23cda7
Dr Mara Hk & Partners,http://www.elmsmedicalkent.nhs.uk,WCAG2AAA,ME3 8SF,5d290c12edf8287f0f23cda8,180,30,36,114
"Drs Johnson, Garrett & Mitchell",http://www.brewerstreetsurgery.nhs.uk,WCAG2AAA,ME14 1RU,5d290c12edf8287f0f23cda9
Albion Place Medical Practice,https://www.albionplace.co.uk/,WCAG2AAA,ME14 5DY,5d290c12edf8287f0f23cdaa,142,36,19,87
"Larkfield Surgery, Chaucer Way",http://www.wateringburysurgery.co.uk/,WCAG2AAA,ME20 6SS,5d290c12edf8287f0f23cdab,210,9,69,132
Bower Mount Medical Practice,http://www.bowermountmedical.co.uk,WCAG2AAA,ME16 8AX,5d290c12edf8287f0f23cdac,308,28,91,189
The Vine Medical Centre,http://www.thevinemedicalcentre.co.uk,WCAG2AAA,ME16 8RL,5d290c12edf8287f0f23cdad,596,97,231,268
The College Practice,https://www.thecollegepractice.co.uk,WCAG2AAA,ME15 6SB,5d290c12edf8287f0f23cdae
Thornhills Medical Practice,http://www.thornhillsmedical.nhs.uk,WCAG2AAA,ME20 6QJ,5d290c12edf8287f0f23cdaf
Shorne Village Surgery,http://www.downswaymedicalpractice.co.uk,WCAG2AAA,DA12 3DY,5d290c12edf8287f0f23cdb0,382,32,93,257
College Practice Barming,http://www.thecollegepractice.co.uk,WCAG2AAA,ME16 0ZJ,5d290c12edf8287f0f23cdb1
Northumberland Court,http://www.themedicalcentregroup.co.uk,WCAG2AAA,ME15 7LN,5d290c12edf8287f0f23cdb2
Dr Wilford P J & Partners,http://www.themotemedicalpractice.co.uk,WCAG2AAA,ME15 9QD,5d290c12edf8287f0f23cdb3,266,5,140,121
The Mote Medical Practice,http://www.themotemedicalpractice.co.uk,WCAG2AAA,ME15 9FL,5d290c12edf8287f0f23cdb4,266,5,140,121
Wallis Avenue Surgery,http://www.wallisavenuesurgery.co.uk,WCAG2AAA,ME15 9JJ,5d290c12edf8287f0f23cdb5,270,16,138,116
"Oakfield Health Centre, Practice 2",http://www.oakfieldhealthcentre.co.uk,WCAG2AAA,DA12 5BW,5d290c12edf8287f0f23cdb6,268,39,120,109
Greensand Health Centre,http://www.greensandhealth.co.uk,WCAG2AAA,ME17 4PS,5d290c12edf8287f0f23cdb7,132,29,9,94
Wateringbury Surgery,http://www.wateringburysurgery.co.uk/,WCAG2AAA,ME18 5SS,5d290c12edf8287f0f23cdb8,210,9,69,132
Downs Way Medical Practice,http://www.downswaymedicalpractice.co.uk,WCAG2AAA,DA13 9LB,5d290c12edf8287f0f23cdb9,381,32,93,256
Parrock Street Surgery,http://www.parrocksurgery.co.uk,WCAG2AAA,DA12 1EN,5d290c12edf8287f0f23cdba,195,19,58,118
St Georges Medical Centre,http://www.saintgeorgesmedicalcentre.co.uk/,WCAG2AAA,ME12 1QU,5d290c12edf8287f0f23cdbb,2,2,0,0
The Rigg-Milner Medical Centre,http://www.drjonesandbyrne.nhs.uk/,WCAG2AAA,RM18 8SD,5d290c12edf8287f0f23cdbc,305,45,163,97
The Om Medical Centre,http://omshivamedicalcentre.btck.co.uk,WCAG2AAA,ME12 1UA,5d290c12edf8287f0f23cdbd,60,3,30,27
Sheerness Health Centre,http://drwittspatientgroup.btck.co.uk/,WCAG2AAA,ME12 1UP,5d290c12edf8287f0f23cdbe,70,29,4,37
East Tilbury Medical Centre,http://www.easttilburyandcorringham.nhs.uk/,WCAG2AAA,RM18 8SW,5d290c12edf8287f0f23cdbf,165,26,41,98
Sheppey Healthy Living Centre,http://www.sheppeyhealthylivingcentre.co.uk/,WCAG2AAA,ME12 1HH,5d290c12edf8287f0f23cdc0,156,6,53,97
The Forge Surgery,http://www.theforgesurgery.co.uk,WCAG2AAA,DA11 8BZ,5d290c12edf8287f0f23cdc1,205,7,72,126
The Gateway Medical Practice,http://www.thegatewaymedicalpractice.co.uk/,WCAG2AAA,DA11 8BZ,5d290c12edf8287f0f23cdc2,349,62,51,236
The Tilbury Chadwell Group Practice,https://www.tilburyhealthcentre.nhs.uk/,WCAG2AAA,RM18 8EB,5d290c12edf8287f0f23cdc3,203,22,59,122
Drs J B & A J Ghauri,http://www.thesurgerycanveyisland.co.uk,WCAG2AAA,SS8 0EX,5d290c12edf8287f0f23cdc4,209,8,65,136
Rahman Practice,http://www.canveyvillagesurgery.com/,WCAG2AAA,SS8 0JH,5d290c12edf8287f0f23cdc5,209,57,40,112
Commonwealth Health Centre,http://www.commonwealthhealthcentre.nhs.uk/,WCAG2AAA,RM18 7RB,5d290c12edf8287f0f23cdc6,234,26,72,136
Jubilee Medical Group,http://www.jubileemedical.com,WCAG2AAA,DL5 4SE,5d290c12edf8287f0f23cdc7,183,7,76,100
The Island Surgery,http://www.theislandsurgery.nhs.uk,WCAG2AAA,SS8 0JA,5d290c12edf8287f0f23cdc8,216,26,69,121
Oaklands Surgery - Canvey Island,http://www.oaklandssurgery.net/,WCAG2AAA,SS8 0JA,5d290c12edf8287f0f23cdc9,260,17,118,125
Yalding Surgery,http://www.yaldingdoctors.nhs.uk,WCAG2AAA,ME18 6ES,5d290c12edf8287f0f23cdca
Chadwell Medical Centre,https://www.tilburyhealthcentre.nhs.uk/,WCAG2AAA,RM16 4JD,5d290c12edf8287f0f23cdcb,203,22,59,122
Dr A K Abeyewardene & Partner,http://www.dellandstanford-le-hopemedicalcentres.nhs.uk/,WCAG2AAA,SS17 0BZ,5d290c12edf8287f0f23cdcc,189,24,59,106
Corringham Medical Centre,http://www.easttilburyandcorringham.nhs.uk/,WCAG2AAA,SS17 7QQ,5d290c12edf8287f0f23cdcd,167,26,41,100
The Health Clinic,http://www.drjonesandbyrne.nhs.uk/,WCAG2AAA,SS17 7QQ,5d290c12edf8287f0f23cdce,305,45,163,97
Hassengate Medical Centre,http://www.hassengatemedicalcentre.co.uk/,WCAG2AAA,SS17 0PH,5d290c12edf8287f0f23cdcf,180,34,31,115
Dr M Colburn & Partners,http://www.orsettsurgery.wordpress.com,WCAG2AAA,RM16 2GG,5d290c12edf8287f0f23cdd0,168,41,32,95
Southend Road Surgery,http://www.southendroadsurgery.co.uk/,WCAG2AAA,SS17 8HD,5d290c12edf8287f0f23cdd1,293,56,39,198
Dr Yadava N Practice,http://www.yadavasurgery@wordpress.com,WCAG2AAA,RM17 6SP,5d290c12edf8287f0f23cdd2,147,45,18,84
Essex Way Surgery,http://www.essexwaysurgery.co.uk,WCAG2AAA,SS7 1LT,5d290c12edf8287f0f23cdd3,245,51,59,135
Dr Whillier D E & Partners,http://www.woodlandshealthcentre.org.uk,WCAG2AAA,TN12 5AT,5d290c12edf8287f0f23cdd4,248,24,109,115
Kadim Primecare Medical Centre,http://www.primecaremedicalcentre-grays.nhs.uk/,WCAG2AAA,RM17 6DB,5d290c12edf8287f0f23cdd5,193,8,64,121
West Kingsdown Medical Centre,http://www.templehillsurgerydartford.co.uk,WCAG2AAA,TN15 6EJ,5d290c12edf8287f0f23cdd6,232,5,138,89
Dr Joseph L Practice,http://www.thegrayssurgery.co.uk,WCAG2AAA,RM17 6HU,5d290c12edf8287f0f23cdd7
Dell Medical Centre,http://www.dellandstanford-le-hopemedicalcentres.nhs.uk,WCAG2AAA,RM17 5HB,5d290c12edf8287f0f23cdd8,189,24,59,106
Oddfellows Hall Health Centre,http://www.oddfellowsandstclements.nhs.uk,WCAG2AAA,RM17 5JY,5d290c12edf8287f0f23cdd9,271,29,111,131
The Thurrock Health Centre,http://www.thurrockhealthcentre.nhs.uk,WCAG2AAA,RM17 6NB,5d290c12edf8287f0f23cdda,317,32,153,132
High Road Family Doctors,http://highroadfamilydoctors.co.uk,WCAG2AAA,SS7 5LN,5d290c12edf8287f0f23cddb,64,13,19,32
MILTON ROAD SURGERY ,http://www.miltonroadsurgery.nhs.uk,WCAG2AAA,RM17 5EZ,5d290c12edf8287f0f23cddc,250,25,104,121
Dr A J Pattara,http://www.thesurgeryhorndon-on-the-hill.co.uk/,WCAG2AAA,SS17 8LB,5d290c12edf8287f0f23cddd,73,12,24,37
GREENHITHE SURGERY,http://www.swanscombehealthcentre.co.uk/,WCAG2AAA,DA9 9EJ,5d290c12edf8287f0f23cdde,243,69,57,117
The Orsett Surgery,http://www.orsettsurgery.wordpress.com,WCAG2AAA,RM16 3ET,5d290c12edf8287f0f23cddf,157,38,24,95
Highlands Surgery,http://www.highlandsurgery.nhs.uk,WCAG2AAA,SS9 2SQ,5d290c12edf8287f0f23cde0,236,45,80,111
"Drs G Streeter, N Potter, J Morgan & R Estall",http://www.mardenmedicalcentre.nhs.uk,WCAG2AAA,TN12 9HP,5d290c12edf8287f0f23cde1
Headcorn Surgery,https://www.headcornsurgery.co.uk/,WCAG2AAA,TN27 9AA,5d290c12edf8287f0f23cde2
SOUTHVIEW PARK SURGERY,https://southviewpark.gpsurgery.net/,WCAG2AAA,SS16 4QX,5d290c12edf8287f0f23cde3,1,0,0,1
Dr Sankarakumaran Sathanandan,http://www.drsathanandanspractice.co.uk/,WCAG2AAA,SS9 3BZ,5d290c12edf8287f0f23cde4,349,33,100,216
Malling Health Four,http://www.mhstaplehurst.co.uk/,WCAG2AAA,TN12 0LB,5d290c12edf8287f0f23cde5,197,43,41,113
Devon Road Surgery,http://www.devonroadsurgery.co.uk,WCAG2AAA,DA4 9AB,5d290c12edf8287f0f23cde6,489,47,135,307
St Clements Health Centre,http://www.oddfellowsandstclements.nhs.uk,WCAG2AAA,RM20 4AR,5d290c12edf8287f0f23cde7,271,29,111,131
Horns Cross Surgery,http://www.elmdenesurgery.nhs.uk,WCAG2AAA,DA9 9DB,5d290c12edf8287f0f23cde8,148,39,35,74
West Road Surgery,http://www.westroadsurgery.co.uk,WCAG2AAA,SS0 7AF,5d290c12edf8287f0f23cde9,199,18,57,124
Central Surgery - North Road Pcc,http://www.centralandthorpesurgery.co.uk,WCAG2AAA,SS0 7AF,5d290c12edf8287f0f23cdea,335,77,47,211
Carnarvon Medical Centre,http://carnarvon-medical-centre.co.uk/,WCAG2AAA,SS0 7AF,5d290c12edf8287f0f23cdeb,138,36,35,67
Queensway Surgery,http://queenswaysurgery.co.uk,WCAG2AAA,SS1 2AB,5d290c12edf8287f0f23cdec,248,31,93,124
The Shaftesbury Avenue Surgery,http://www.shaftesburysurgery.co.uk,WCAG2AAA,SS1 3AN,5d290c12edf8287f0f23cded,68,10,29,29
Dr Abela T Practice,http://www.chaffordhundredmedicalcentre.co.uk/,WCAG2AAA,RM16 6RS,5d290c12edf8287f0f23cdee,249,24,93,132
Braeside Surgery,http://www.braesidesurgery.nhs.uk,WCAG2AAA,DA4 0JU,5d290c12edf8287f0f23cdef,188,31,25,132
Dr Mk Kamdar & Partner,http://www.rosevillasurgery.co.uk/,WCAG2AAA,SS13 3DW,5d290c12edf8287f0f23cdf0,211,9,85,117
P A Patel Surgery,http://www.hartroadsurgery.co.uk/,WCAG2AAA,SS7 3PR,5d290c12edf8287f0f23cdf1,72,16,20,36
Dr Nasah & Partners,http://www.tnasah-southwing.co.uk/,WCAG2AAA,SS13 3HQ,5d290c12edf8287f0f23cdf2,147,29,51,67
Malling Health - Dipple Medical Centre,http://www.mhdipple.co.uk/,WCAG2AAA,SS13 3HQ,5d290c12edf8287f0f23cdf3,202,21,86,95
Dr Ma Sims' Practice,http://www.drsimsandpartners.nhs.uk/,WCAG2AAA,SS13 3HQ,5d290c12edf8287f0f23cdf4,237,60,63,114
Dr M R Khan & Partners,http://www.rushbottomlanesurgery.co.uk,WCAG2AAA,SS7 4EA,5d290c12edf8287f0f23cdf5,70,15,15,40
Dr Baker & Partners Practice,http://www.thebakerpractice.co.uk/,WCAG2AAA,SS7 4EA,5d290c12edf8287f0f23cdf6,312,132,45,135
Clayhill Medical Practice,http://www.clayhillmedicalpractice.nhs.uk,WCAG2AAA,SS16 4HD,5d290c12edf8287f0f23cdf7,230,19,99,112
Dr Gc Chajed's Practice,http://www.kingswoodmedicalcentre.co.uk/,WCAG2AAA,SS16 5AD,5d290c12edf8287f0f23cdf8,166,20,49,97
Dr Krishnan & Ptnr - Kent Elms Hc,http://www.doctorkrishnan.co.uk/,WCAG2AAA,SS9 5UU,5d290c12edf8287f0f23cdf9,221,71,69,81
Kemsing Village Surgery,http://www.otfordmedicalpractice.nhs.uk,WCAG2AAA,TN15 6PU,5d290c12edf8287f0f23cdfa,168,31,46,91
Dr Wj Deguns And Dr Oo Macaulay Practice,http://www.knaresmedicalpractice.nhs.uk,WCAG2AAA,SS16 5SB,5d290c12edf8287f0f23cdfb,209,11,69,129
Long Riding Surgery,http://www.longridingsurgery.co.uk,WCAG2AAA,SS14 1QY,5d290c12edf8287f0f23cdfc,421,22,217,182
Dartford East Health Centre,http://www.drshimminsandpartners.nhs.uk/,WCAG2AAA,DA1 1QY,5d290c12edf8287f0f23cdfd,161,12,81,68
Pilgrims Way Surgery,http://www.dartfordeasthealthcentre.co.uk,WCAG2AAA,DA1 1QY,5d290c12edf8287f0f23cdfe,208,41,59,108
St. Luke's Health Centre,http://www.stlukeshealthcentre.co.uk,WCAG2AAA,SS2 4BD,5d290c12edf8287f0f23cdff,140,26,23,91
Dr M Aslam's Practice,http://www.murreemedicalcentre.nhs.uk,WCAG2AAA,SS13 1AJ,5d290c12edf8287f0f23ce00,222,64,34,124
Aryan Medical Centre,http://www.aryanmedicalcentre.nhs.uk/,WCAG2AAA,SS13 1PN,5d290c12edf8287f0f23ce01,249,8,104,137
Dr Aslam's Pratice,http://www.murreemedicalcentre.nhs.uk,WCAG2AAA,SS14 2RJ,5d290c12edf8287f0f23ce02,221,63,34,124
Scott Park Surgery,http://www.scottparksurgery.co.uk,WCAG2AAA,SS2 6XY,5d290c12edf8287f0f23ce03,347,64,58,225
"Dr N Kumar & Partner, Shoebury Health Centre",http://www.shoeburyhealthcentre.co.uk,WCAG2AAA,SS3 9BX,5d290c12edf8287f0f23ce04,413,24,118,271
FRYERNS MEDICAL CENTRE,http://www.fryernsmedicalcentre.nhs.uk,WCAG2AAA,SS14 3SS,5d290c12edf8287f0f23ce05,234,77,20,137
The Gore Surgery,https://www.ballardswalksurgery.nhs.uk/,WCAG2AAA,SS14 2DD,5d290c12edf8287f0f23ce06,234,28,110,96
Audley Mills Surgery,http://www.audleymills.co.uk,WCAG2AAA,SS6 7JF,5d290c12edf8287f0f23ce07,221,59,40,122
Great Berry Surgery,http://www.langdonhillsmedicalcentre.nhs.uk,WCAG2AAA,SS16 6SA,5d290c12edf8287f0f23ce08,144,55,27,62
Dr H Kadim ,http://www.sanctamariacentre.nhs.uk,WCAG2AAA,RM15 5SZ,5d290c12edf8287f0f23ce09,185,15,72,98
Matching Green Surgery,http://www.matchinggreensurgery.com,WCAG2AAA,SS14 2PB,5d290c12edf8287f0f23ce0a,317,35,143,139
Dr Samra Yasin,http://www.dryasin.co.uk,WCAG2AAA,RM15 5LP,5d290c12edf8287f0f23ce0b,185,45,37,103
Tonbridge Medical Group,http://www.tonbridgemedicalgroup.co.uk,WCAG2AAA,TN9 2JG,5d290c12edf8287f0f23ce0c
Knights Surgery,http://www.knights.gpsurgery.net/,WCAG2AAA,SS15 5LE,5d290c12edf8287f0f23ce0d,565,256,21,288
Laindon Medical Group,http://www.drmarshallandpartnerslaindonhc.nhs.uk/,WCAG2AAA,SS15 5TR,5d290c12edf8287f0f23ce0e,250,33,101,116
Derry Court Medical Practice,http://www.thederrycourtmedicalpractice.co.uk,WCAG2AAA,RM15 5GN,5d290c12edf8287f0f23ce0f,174,51,21,102
North Shoebury Surgery,http://www.northshoeburysurgery.nhs.uk,WCAG2AAA,SS3 8UT,5d290c12edf8287f0f23ce10,182,12,66,104
Dr Lawrence And Partners,http://www.lowfieldmedicalcentre.co.uk/,WCAG2AAA,DA1 1HP,5d290c12edf8287f0f23ce11,154,35,35,84
Horsman's Place Surgery,http://www.horsmansplacesurgery.co.uk/,WCAG2AAA,DA1 2JP,5d290c12edf8287f0f23ce12,323,18,95,210
The Trenchwood Medical Centre,http://www.htmedicalgroup.co.uk,WCAG2AAA,TN10 3ET,5d290c12edf8287f0f23ce13,303,10,180,113
Peartree Surgery,http://www.peartreesurgery.co.uk,WCAG2AAA,RM15 6PR,5d290c12edf8287f0f23ce14,140,42,21,77
Dr Raman Chandel - Laindon,http://www.aryanmedicalcentre.nhs.uk/,WCAG2AAA,SS15 6LF,5d290c12edf8287f0f23ce15,235,7,100,128
Dr Leighton L Practice,http://aveleymedicalcentre.co.uk,WCAG2AAA,RM15 4AD,5d290c12edf8287f0f23ce16,209,49,51,109
William Harvey Surgery,http://www.williamharveysurgery.co.uk,WCAG2AAA,SS6 9HR,5d290c12edf8287f0f23ce17,619,240,34,345
Howell Surgery,http://www.brenchleyandhorsmondengps.nhs.uk,WCAG2AAA,TN12 7NQ,5d290c12edf8287f0f23ce18
Otford Medical Practice,http://www.otfordmedicalpractice.nhs.uk,WCAG2AAA,TN14 5RB,5d290c12edf8287f0f23ce19,168,31,46,91
Redwood Practice,http://www.redwoodpracticedartford.co.uk,WCAG2AAA,DA1 2HA,5d290c12edf8287f0f23ce1a
Dr Sharma & Partners,http://www.noakbridgemedicalcentre.co.uk,WCAG2AAA,SS15 4EZ,5d290c12edf8287f0f23ce1b,199,58,19,122
"Dr Kothari, Dr Nanda,Dr Brezina,Dr Hart And Dr Metcalfe",http://www.puzeyfamilypractice.co.uk,WCAG2AAA,SS4 1AY,5d290c12edf8287f0f23ce1c,323,26,87,210
Vh Doctors Ltd - Purfleet Care Centre,http://purfleetcarecentre.nhs.uk,WCAG2AAA,RM19 1SX,5d290c12edf8287f0f23ce1d,188,34,28,126
Horsmonden Surgery,http://www.brenchleyandhorsmondengps.nhs.uk,WCAG2AAA,TN12 8LP,5d290c12edf8287f0f23ce1e
Warders Medical Centre,http://www.warders.co.uk,WCAG2AAA,TN9 1LA,5d290c12edf8287f0f23ce1f
Wakering Medical Ctr.,http://www.wakeringmedicalcentre.co.uk,WCAG2AAA,SS3 0HX,5d290c12edf8287f0f23ce20,192,21,62,109
The Practice Leecon Way & Hawkwell,http://www.thepracticeplc.com/leeconway,WCAG2AAA,SS4 1TU,5d290c12edf8287f0f23ce21,107,18,34,55
Hildenborough Medical Group,http://www.htmedicalgroup.co.uk,WCAG2AAA,TN11 9HL,5d290c12edf8287f0f23ce22,303,10,180,113
West Horndon Surgery,http://www.peartreesurgery.co.uk,WCAG2AAA,CM13 3NB,5d290c12edf8287f0f23ce23,147,44,25,78
Amherst Medical Practice,http://www.amherstmedicalpractice.co.uk,WCAG2AAA,TN13 3AQ,5d290c12edf8287f0f23ce24,239,15,57,167
South Park Medical Practice,http://www.southparkmedical.nhs.uk,WCAG2AAA,TN13 1ED,5d290c12edf8287f0f23ce25,149,24,64,61
Ashingdon Medical centre,https://ashingdonmedicalcentre.co.uk,WCAG2AAA,SS4 3BW,5d290c12edf8287f0f23ce26,326,55,54,217
Crayford Town Surgery,https://www.crayfordtownsurgery.nhs.uk/,WCAG2AAA,DA1 4FN,5d290c12edf8287f0f23ce27,287,75,36,176
Swanwood Partnership,http://www.swanwood.com,WCAG2AAA,SS12 0AG,5d290c12edf8287f0f23ce28,311,37,80,194
The Greensward Surgery,http://www.greenswardsurgery.com,WCAG2AAA,SS5 5HQ,5d290c12edf8287f0f23ce29,23,2,13,8
Slade Green Medical Centre,http://www.sladegreenmedicalcentre.com,WCAG2AAA,DA8 2HS,5d290c12edf8287f0f23ce2a,223,59,39,125
Waterfield House Surgery,http://waterfieldhousepractice.nhs.uk,WCAG2AAA,TN2 4LR,5d290c12edf8287f0f23ce2b
Weald Surgery,http://www.htmedicalgroup.co.uk,WCAG2AAA,TN14 6QX,5d290c12edf8287f0f23ce2c,303,10,180,113
The Crane Surgery,http://www.cranesurgery.org.uk,WCAG2AAA,TN17 3JB,5d290c12edf8287f0f23ce2d,295,11,225,59
Old School,http://www.oldschoolsurgerycranbrook.nhs.uk,WCAG2AAA,TN17 3JB,5d290c12edf8287f0f23ce2e,206,10,81,115
South Green Surgery,http://www.southgreensurgery.co.uk/,WCAG2AAA,CM11 2RE,5d290c12edf8287f0f23ce2f,199,7,68,124
Spring Farm Surgery,http://www.springfarmsurgery.co.uk,WCAG2AAA,RM13 9RZ,5d290c12edf8287f0f23ce30,345,36,76,233
Haiderian Medical Centre,http://www.haiderian.co.uk,WCAG2AAA,RM14 2YN,5d290c12edf8287f0f23ce31,312,13,155,144
Orchard End,http://www.orchardendsurgery.com/,WCAG2AAA,TN17 3AY,5d290c12edf8287f0f23ce32,2,2,0,0
Berwick Surgery,http://www.berwicksurgeryrainham.nhs.uk/,WCAG2AAA,RM13 9QU,5d290c12edf8287f0f23ce33,214,14,90,110
Upminster Medical Centre,http://www.upminstermedicalcentre.co.uk,WCAG2AAA,RM14 3DH,5d290c12edf8287f0f23ce34,212,14,77,121
Dr Si & Ss Haider,http://www.haiderian.co.uk,WCAG2AAA,RM14 1XX,5d290c12edf8287f0f23ce35,312,13,155,144
Leigh Surgery,http://www.htmedicalgroup.co.uk,WCAG2AAA,TN11 8RW,5d290c12edf8287f0f23ce36,303,10,180,113
The Chapel Street Surgery,http://www.chapelstreetsurgerynewhaven.nhs.uk/,WCAG2AAA,BN9 9PW,5d290c12edf8287f0f23ce37,198,72,22,104
St Andrews Medical Centre,http://www.standrewsmc-southborough.nhs.uk,WCAG2AAA,TN4 0LZ,5d290c12edf8287f0f23ce38,135,12,59,64
Speldhurst & Greggswood Medical Group,http://www.doctorsawyerandpartners.co.uk/,WCAG2AAA,TN2 3JL,5d290c12edf8287f0f23ce39,318,26,88,204
The Western Road Surgery,http://www.westernroadsurgery.co.uk,WCAG2AAA,CM12 9DX,5d290c12edf8287f0f23ce3a,169,39,22,108
Dr John O'Moore,http://www.upminsterbridgesurgery.nhs.uk/,WCAG2AAA,RM12 6PL,5d290c12edf8287f0f23ce3b,212,8,100,104
The Billericay Medical Practice,http://www.gps-billericayhealthcentre.co.uk,WCAG2AAA,CM12 0BJ,5d290c12edf8287f0f23ce3c,222,31,81,110
Greenwood Surgery,http://www.greenwoodsurgery.co.uk,WCAG2AAA,CM3 5XD,5d290c12edf8287f0f23ce3d,242,40,66,136
Brickfields Surgery,http://www.brickfieldssurgery.co.uk,WCAG2AAA,CM3 5XB,5d290c12edf8287f0f23ce3e,323,10,203,110
The Rosewood Medical Centre,http://www.rosewoodmedicalcentre.co.uk,WCAG2AAA,RM12 5NJ,5d290c12edf8287f0f23ce3f,214,61,44,109
Lamberhurst Surgery,http://www.lamberhurstsurgery.nhs.uk,WCAG2AAA,TN3 8EX,5d290c12edf8287f0f23ce40
Grosvenor & St James Medical Practice,http://www.gsjmedicalpractice.co.uk,WCAG2AAA,TN1 2DX,5d290c12edf8287f0f23ce41,373,29,105,239
Clanricarde Medical Centre,http://www.clanricardemedicalcentre.co.uk,WCAG2AAA,TN4 9TF,5d290c12edf8287f0f23ce42
Hornchurch Healthcare,http://www.hornchurchhealthcare.co.uk,WCAG2AAA,RM11 1XA,5d290c12edf8287f0f23ce43,112,18,71,23
The Lonsdale Medical Centre Partnership,http://www.lonsdalemedicalcentre-kent.nhs.uk,WCAG2AAA,TN1 1PE,5d290c12edf8287f0f23ce44
Maylands Health Care,http://www.maylandshealthcare.co.uk,WCAG2AAA,RM12 4EQ,5d290c12edf8287f0f23ce45,259,37,123,99
Dr Sawyer & Partners,http://www.doctorsawyerandpartners.co.uk/,WCAG2AAA,TN3 0PE,5d290c12edf8287f0f23ce46,315,25,86,204
Warders Medical Centre Penshurst,http://www.warders.co.uk/,WCAG2AAA,TN11 8BP,5d290c12edf8287f0f23ce47
"Dr A Naeem & Partners,The New Surgery",http://www.thenewsurgery-brentwood.co.uk/,WCAG2AAA,CM15 8AB,5d290c12edf8287f0f23ce48,192,10,58,124
